Probe_Id	Gene_Symbol
ENSMMUG00000025302	NA
ENSMMUG00000025303	NA
ENSMMUG00000025304	NA
ENSMMUG00000025305	NA
ENSMMUG00000025308	NA
ENSMMUG00000025309	NA
ENSMMUG00000025310	NA
ENSMMUG00000025311	NA
ENSMMUG00000025312	NA
ENSMMUG00000025313	NA
ENSMMUG00000025315	NA
ENSMMUG00000025316	NA
ENSMMUG00000025317	NA
ENSMMUG00000025324	NA
ENSMMUG00000025334	NA
ENSMMUG00000025335	NA
ENSMMUG00000025337	NA
ENSMMUG00000025339	NA
ENSMMUG00000025340	NA
ENSMMUG00000025341	NA
ENSMMUG00000025342	NA
ENSMMUG00000025344	NA
ENSMMUG00000025345	NA
ENSMMUG00000025346	NA
ENSMMUG00000025347	NA
ENSMMUG00000025348	NA
ENSMMUG00000025350	NA
ENSMMUG00000025352	NA
ENSMMUG00000025353	NA
ENSMMUG00000025354	NA
ENSMMUG00000025355	NA
ENSMMUG00000025357	NA
ENSMMUG00000025358	NA
ENSMMUG00000025361	NA
ENSMMUG00000025365	NA
ENSMMUG00000025366	NA
ENSMMUG00000025367	NA
ENSMMUG00000025373	NA
ENSMMUG00000025376	NA
ENSMMUG00000025378	NA
ENSMMUG00000025380	NA
ENSMMUG00000025382	NA
ENSMMUG00000025384	NA
ENSMMUG00000025388	NA
ENSMMUG00000025389	NA
ENSMMUG00000025390	NA
ENSMMUG00000025392	NA
ENSMMUG00000025393	NA
ENSMMUG00000025394	NA
ENSMMUG00000025395	NA
ENSMMUG00000025398	NA
ENSMMUG00000025400	NA
ENSMMUG00000025402	NA
ENSMMUG00000025405	NA
ENSMMUG00000025407	NA
ENSMMUG00000025409	NA
ENSMMUG00000025411	NA
ENSMMUG00000025412	NA
ENSMMUG00000025413	NA
ENSMMUG00000025415	NA
ENSMMUG00000025417	NA
ENSMMUG00000025419	NA
ENSMMUG00000025420	NA
ENSMMUG00000025421	NA
ENSMMUG00000025423	NA
ENSMMUG00000025424	NA
ENSMMUG00000025425	NA
ENSMMUG00000025430	NA
ENSMMUG00000025433	NA
ENSMMUG00000025436	NA
ENSMMUG00000025438	NA
ENSMMUG00000025445	NA
ENSMMUG00000025449	NA
ENSMMUG00000025452	NA
ENSMMUG00000025453	NA
ENSMMUG00000025456	NA
ENSMMUG00000025460	NA
ENSMMUG00000025464	NA
ENSMMUG00000025467	NA
ENSMMUG00000025468	NA
ENSMMUG00000025469	NA
ENSMMUG00000025470	NA
ENSMMUG00000025472	NA
ENSMMUG00000025474	NA
ENSMMUG00000025475	NA
ENSMMUG00000025476	NA
ENSMMUG00000025477	NA
ENSMMUG00000025480	NA
ENSMMUG00000025481	NA
ENSMMUG00000025484	NA
ENSMMUG00000025485	NA
ENSMMUG00000025487	NA
ENSMMUG00000025489	NA
ENSMMUG00000025492	NA
ENSMMUG00000025494	NA
ENSMMUG00000025496	NA
ENSMMUG00000025501	NA
ENSMMUG00000025502	NA
ENSMMUG00000025503	NA
ENSMMUG00000025504	NA
ENSMMUG00000025513	NA
ENSMMUG00000025514	NA
ENSMMUG00000025515	NA
ENSMMUG00000025518	NA
ENSMMUG00000025521	NA
ENSMMUG00000025522	NA
ENSMMUG00000025523	NA
ENSMMUG00000025524	NA
ENSMMUG00000025525	NA
ENSMMUG00000025526	NA
ENSMMUG00000025527	NA
ENSMMUG00000025528	NA
ENSMMUG00000025533	NA
ENSMMUG00000025535	NA
ENSMMUG00000025536	NA
ENSMMUG00000025544	NA
ENSMMUG00000025547	NA
ENSMMUG00000025548	NA
ENSMMUG00000025549	NA
ENSMMUG00000025553	NA
ENSMMUG00000025554	NA
ENSMMUG00000025555	NA
ENSMMUG00000025556	NA
ENSMMUG00000025557	NA
ENSMMUG00000025558	NA
ENSMMUG00000025559	NA
ENSMMUG00000025560	NA
ENSMMUG00000025561	NA
ENSMMUG00000025563	NA
ENSMMUG00000025566	NA
ENSMMUG00000025572	NA
ENSMMUG00000025576	NA
ENSMMUG00000025577	NA
ENSMMUG00000025578	NA
ENSMMUG00000025579	NA
ENSMMUG00000025580	NA
ENSMMUG00000025581	NA
ENSMMUG00000025582	NA
ENSMMUG00000025583	NA
ENSMMUG00000025585	NA
ENSMMUG00000025590	NA
ENSMMUG00000025592	NA
ENSMMUG00000025594	NA
ENSMMUG00000025596	NA
ENSMMUG00000025597	NA
ENSMMUG00000025599	NA
ENSMMUG00000025600	NA
ENSMMUG00000025601	NA
ENSMMUG00000025607	NA
ENSMMUG00000025608	NA
ENSMMUG00000025610	NA
ENSMMUG00000025611	NA
ENSMMUG00000025613	NA
ENSMMUG00000025615	NA
ENSMMUG00000025616	NA
ENSMMUG00000025617	NA
ENSMMUG00000025619	NA
ENSMMUG00000025620	NA
ENSMMUG00000025623	NA
ENSMMUG00000025624	NA
ENSMMUG00000025625	NA
ENSMMUG00000025627	NA
ENSMMUG00000025629	NA
ENSMMUG00000025630	NA
ENSMMUG00000025632	NA
ENSMMUG00000025635	NA
ENSMMUG00000025637	NA
ENSMMUG00000025638	NA
ENSMMUG00000025640	NA
ENSMMUG00000025642	NA
ENSMMUG00000025643	NA
ENSMMUG00000025650	NA
ENSMMUG00000025655	NA
ENSMMUG00000025660	NA
ENSMMUG00000025662	NA
ENSMMUG00000025663	NA
ENSMMUG00000025665	NA
ENSMMUG00000025668	NA
ENSMMUG00000025672	NA
ENSMMUG00000025673	NA
ENSMMUG00000025675	NA
ENSMMUG00000025677	NA
ENSMMUG00000025678	NA
ENSMMUG00000025679	NA
ENSMMUG00000025681	NA
ENSMMUG00000025682	NA
ENSMMUG00000025691	NA
ENSMMUG00000025692	NA
ENSMMUG00000025693	NA
ENSMMUG00000025694	NA
ENSMMUG00000025695	NA
ENSMMUG00000025698	NA
ENSMMUG00000025700	NA
ENSMMUG00000025702	NA
ENSMMUG00000025705	NA
ENSMMUG00000025706	NA
ENSMMUG00000025707	NA
ENSMMUG00000025709	NA
ENSMMUG00000025711	NA
ENSMMUG00000025712	NA
ENSMMUG00000025714	NA
ENSMMUG00000025716	NA
ENSMMUG00000025719	NA
ENSMMUG00000025722	NA
ENSMMUG00000025725	NA
ENSMMUG00000025726	NA
ENSMMUG00000025729	NA
ENSMMUG00000025736	NA
ENSMMUG00000025738	NA
ENSMMUG00000025739	NA
ENSMMUG00000025742	NA
ENSMMUG00000025743	NA
ENSMMUG00000025745	NA
ENSMMUG00000025748	NA
ENSMMUG00000025749	NA
ENSMMUG00000025750	NA
ENSMMUG00000025751	NA
ENSMMUG00000025754	NA
ENSMMUG00000025758	NA
ENSMMUG00000025764	NA
ENSMMUG00000025765	NA
ENSMMUG00000025770	NA
ENSMMUG00000025771	NA
ENSMMUG00000025772	NA
ENSMMUG00000025776	NA
ENSMMUG00000025785	NA
ENSMMUG00000025787	NA
ENSMMUG00000025788	NA
ENSMMUG00000025789	NA
ENSMMUG00000025790	NA
ENSMMUG00000025793	NA
ENSMMUG00000025795	NA
ENSMMUG00000025799	NA
ENSMMUG00000025802	NA
ENSMMUG00000025804	NA
ENSMMUG00000025806	NA
ENSMMUG00000025809	NA
ENSMMUG00000025815	NA
ENSMMUG00000025817	NA
ENSMMUG00000025820	NA
ENSMMUG00000025822	NA
ENSMMUG00000025824	NA
ENSMMUG00000025825	NA
ENSMMUG00000025827	NA
ENSMMUG00000025830	NA
ENSMMUG00000025831	NA
ENSMMUG00000025832	NA
ENSMMUG00000025835	NA
ENSMMUG00000025836	NA
ENSMMUG00000025839	NA
ENSMMUG00000025841	NA
ENSMMUG00000025849	NA
ENSMMUG00000025851	NA
ENSMMUG00000025853	NA
ENSMMUG00000025855	NA
ENSMMUG00000025856	NA
ENSMMUG00000025857	NA
ENSMMUG00000025858	NA
ENSMMUG00000025859	NA
ENSMMUG00000025861	NA
ENSMMUG00000025862	NA
ENSMMUG00000025863	NA
ENSMMUG00000025865	NA
ENSMMUG00000025871	NA
ENSMMUG00000025875	NA
ENSMMUG00000025876	NA
ENSMMUG00000025878	NA
ENSMMUG00000025879	NA
ENSMMUG00000025880	NA
ENSMMUG00000025881	NA
ENSMMUG00000025882	NA
ENSMMUG00000025885	NA
ENSMMUG00000025886	NA
ENSMMUG00000025888	NA
ENSMMUG00000025889	NA
ENSMMUG00000025890	NA
ENSMMUG00000025894	NA
ENSMMUG00000025901	NA
ENSMMUG00000025902	NA
ENSMMUG00000025903	NA
ENSMMUG00000025908	NA
ENSMMUG00000025909	NA
ENSMMUG00000025912	NA
ENSMMUG00000025913	NA
ENSMMUG00000025914	NA
ENSMMUG00000025917	NA
ENSMMUG00000025918	NA
ENSMMUG00000025920	NA
ENSMMUG00000025926	NA
ENSMMUG00000025928	NA
ENSMMUG00000025929	NA
ENSMMUG00000025930	NA
ENSMMUG00000025931	NA
ENSMMUG00000025934	NA
ENSMMUG00000025936	NA
ENSMMUG00000025938	NA
ENSMMUG00000025939	NA
ENSMMUG00000025940	NA
ENSMMUG00000025942	NA
ENSMMUG00000025943	NA
ENSMMUG00000025944	NA
ENSMMUG00000025949	NA
ENSMMUG00000025957	NA
ENSMMUG00000025958	NA
ENSMMUG00000025959	NA
ENSMMUG00000025960	NA
ENSMMUG00000025962	NA
ENSMMUG00000025963	NA
ENSMMUG00000025964	NA
ENSMMUG00000025966	NA
ENSMMUG00000025968	NA
ENSMMUG00000025971	NA
ENSMMUG00000025973	NA
ENSMMUG00000025975	NA
ENSMMUG00000025976	NA
ENSMMUG00000025977	NA
ENSMMUG00000025979	NA
ENSMMUG00000025980	NA
ENSMMUG00000025982	NA
ENSMMUG00000025983	NA
ENSMMUG00000025985	NA
ENSMMUG00000025987	NA
ENSMMUG00000025988	NA
ENSMMUG00000025989	NA
ENSMMUG00000025990	NA
ENSMMUG00000025991	NA
ENSMMUG00000025992	NA
ENSMMUG00000025996	NA
ENSMMUG00000025998	NA
ENSMMUG00000025999	NA
ENSMMUG00000026009	NA
ENSMMUG00000026010	NA
ENSMMUG00000026011	NA
ENSMMUG00000026013	NA
ENSMMUG00000026014	NA
ENSMMUG00000026017	NA
ENSMMUG00000026022	NA
ENSMMUG00000026024	NA
ENSMMUG00000026025	NA
ENSMMUG00000026026	NA
ENSMMUG00000026029	NA
ENSMMUG00000026031	NA
ENSMMUG00000026033	NA
ENSMMUG00000026037	NA
ENSMMUG00000026039	NA
ENSMMUG00000026044	NA
ENSMMUG00000026047	NA
ENSMMUG00000026048	NA
ENSMMUG00000026049	NA
ENSMMUG00000026050	NA
ENSMMUG00000026051	NA
ENSMMUG00000026053	NA
ENSMMUG00000026054	NA
ENSMMUG00000026056	NA
ENSMMUG00000026059	NA
ENSMMUG00000026062	NA
ENSMMUG00000026065	NA
ENSMMUG00000026072	NA
ENSMMUG00000026077	NA
ENSMMUG00000026080	NA
ENSMMUG00000026081	NA
ENSMMUG00000026083	NA
ENSMMUG00000026084	NA
ENSMMUG00000026085	NA
ENSMMUG00000026087	NA
ENSMMUG00000026089	NA
ENSMMUG00000026090	NA
ENSMMUG00000026093	NA
ENSMMUG00000026100	NA
ENSMMUG00000026102	NA
ENSMMUG00000026103	NA
ENSMMUG00000026104	NA
ENSMMUG00000026105	NA
ENSMMUG00000026106	NA
ENSMMUG00000026107	NA
ENSMMUG00000026110	NA
ENSMMUG00000026119	NA
ENSMMUG00000026121	NA
ENSMMUG00000026123	NA
ENSMMUG00000026124	NA
ENSMMUG00000026127	NA
ENSMMUG00000026128	NA
ENSMMUG00000026129	NA
ENSMMUG00000026130	NA
ENSMMUG00000026131	NA
ENSMMUG00000026132	NA
ENSMMUG00000026133	NA
ENSMMUG00000026136	NA
ENSMMUG00000026139	NA
ENSMMUG00000026140	NA
ENSMMUG00000026141	NA
ENSMMUG00000026142	NA
ENSMMUG00000026143	NA
ENSMMUG00000026144	NA
ENSMMUG00000026148	NA
ENSMMUG00000026149	NA
ENSMMUG00000026152	NA
ENSMMUG00000026155	NA
ENSMMUG00000026158	NA
ENSMMUG00000026160	NA
ENSMMUG00000026163	NA
ENSMMUG00000026168	NA
ENSMMUG00000026172	NA
ENSMMUG00000026174	NA
ENSMMUG00000026177	NA
ENSMMUG00000026180	NA
ENSMMUG00000026182	NA
ENSMMUG00000026184	NA
ENSMMUG00000026185	NA
ENSMMUG00000026186	NA
ENSMMUG00000026188	NA
ENSMMUG00000026192	NA
ENSMMUG00000026197	NA
ENSMMUG00000026199	NA
ENSMMUG00000026204	NA
ENSMMUG00000026211	NA
ENSMMUG00000026212	NA
ENSMMUG00000026217	NA
ENSMMUG00000026218	NA
ENSMMUG00000026223	NA
ENSMMUG00000026224	NA
ENSMMUG00000026225	NA
ENSMMUG00000026229	NA
ENSMMUG00000026230	NA
ENSMMUG00000026232	NA
ENSMMUG00000026235	NA
ENSMMUG00000026236	NA
ENSMMUG00000026240	NA
ENSMMUG00000026241	NA
ENSMMUG00000026242	NA
ENSMMUG00000026243	NA
ENSMMUG00000026244	NA
ENSMMUG00000026248	NA
ENSMMUG00000026250	NA
ENSMMUG00000026252	NA
ENSMMUG00000026254	NA
ENSMMUG00000026255	NA
ENSMMUG00000026256	NA
ENSMMUG00000026258	NA
ENSMMUG00000026260	NA
ENSMMUG00000026263	NA
ENSMMUG00000026265	NA
ENSMMUG00000026266	NA
ENSMMUG00000026267	NA
ENSMMUG00000026268	NA
ENSMMUG00000026269	NA
ENSMMUG00000026280	NA
ENSMMUG00000026281	NA
ENSMMUG00000026283	NA
ENSMMUG00000026285	NA
ENSMMUG00000026287	NA
ENSMMUG00000026288	NA
ENSMMUG00000026289	NA
ENSMMUG00000026291	NA
ENSMMUG00000026292	NA
ENSMMUG00000026293	NA
ENSMMUG00000026295	NA
ENSMMUG00000026296	NA
ENSMMUG00000026302	NA
ENSMMUG00000026303	NA
ENSMMUG00000026305	NA
ENSMMUG00000026308	NA
ENSMMUG00000026310	NA
ENSMMUG00000026312	NA
ENSMMUG00000026313	NA
ENSMMUG00000026314	NA
ENSMMUG00000026317	NA
ENSMMUG00000026320	NA
ENSMMUG00000026323	NA
ENSMMUG00000026325	NA
ENSMMUG00000026326	NA
ENSMMUG00000026329	NA
ENSMMUG00000026330	NA
ENSMMUG00000026331	NA
ENSMMUG00000026333	NA
ENSMMUG00000026335	NA
ENSMMUG00000026338	NA
ENSMMUG00000026344	NA
ENSMMUG00000026346	NA
ENSMMUG00000026347	NA
ENSMMUG00000026352	NA
ENSMMUG00000026353	NA
ENSMMUG00000026356	NA
ENSMMUG00000026358	NA
ENSMMUG00000026359	NA
ENSMMUG00000026362	NA
ENSMMUG00000026363	NA
ENSMMUG00000026365	NA
ENSMMUG00000026368	NA
ENSMMUG00000026370	NA
ENSMMUG00000026373	NA
ENSMMUG00000026375	NA
ENSMMUG00000026376	NA
ENSMMUG00000026383	NA
ENSMMUG00000026385	NA
ENSMMUG00000026388	NA
ENSMMUG00000026392	NA
ENSMMUG00000026394	NA
ENSMMUG00000026396	NA
ENSMMUG00000026397	NA
ENSMMUG00000026399	NA
ENSMMUG00000026404	NA
ENSMMUG00000026405	NA
ENSMMUG00000026406	NA
ENSMMUG00000026407	NA
ENSMMUG00000026408	NA
ENSMMUG00000026409	NA
ENSMMUG00000026410	NA
ENSMMUG00000026411	NA
ENSMMUG00000026414	NA
ENSMMUG00000026424	NA
ENSMMUG00000026426	NA
ENSMMUG00000026427	NA
ENSMMUG00000026429	NA
ENSMMUG00000026431	NA
ENSMMUG00000026432	NA
ENSMMUG00000026434	NA
ENSMMUG00000026439	NA
ENSMMUG00000026440	NA
ENSMMUG00000026441	NA
ENSMMUG00000026444	NA
ENSMMUG00000026445	NA
ENSMMUG00000026446	NA
ENSMMUG00000026447	NA
ENSMMUG00000026449	NA
ENSMMUG00000026451	NA
ENSMMUG00000026452	NA
ENSMMUG00000026454	NA
ENSMMUG00000026455	NA
ENSMMUG00000026456	NA
ENSMMUG00000026458	NA
ENSMMUG00000026459	NA
ENSMMUG00000026461	NA
ENSMMUG00000026462	NA
ENSMMUG00000026466	NA
ENSMMUG00000026467	NA
ENSMMUG00000026472	NA
ENSMMUG00000026474	NA
ENSMMUG00000026475	NA
ENSMMUG00000026476	NA
ENSMMUG00000026478	NA
ENSMMUG00000026480	NA
ENSMMUG00000026482	NA
ENSMMUG00000026483	NA
ENSMMUG00000026485	NA
ENSMMUG00000026489	NA
ENSMMUG00000026490	NA
ENSMMUG00000026491	NA
ENSMMUG00000026492	NA
ENSMMUG00000026493	NA
ENSMMUG00000026495	NA
ENSMMUG00000026501	NA
ENSMMUG00000026502	NA
ENSMMUG00000026503	NA
ENSMMUG00000026504	NA
ENSMMUG00000026505	NA
ENSMMUG00000026507	NA
ENSMMUG00000026510	NA
ENSMMUG00000026512	NA
ENSMMUG00000026513	NA
ENSMMUG00000026515	NA
ENSMMUG00000026519	NA
ENSMMUG00000026521	NA
ENSMMUG00000026524	NA
ENSMMUG00000026526	NA
ENSMMUG00000026527	NA
ENSMMUG00000026532	NA
ENSMMUG00000026535	NA
ENSMMUG00000026536	NA
ENSMMUG00000026540	NA
ENSMMUG00000026541	NA
ENSMMUG00000026544	NA
ENSMMUG00000026545	NA
ENSMMUG00000026546	NA
ENSMMUG00000026549	NA
ENSMMUG00000026551	NA
ENSMMUG00000026552	NA
ENSMMUG00000026555	NA
ENSMMUG00000026556	NA
ENSMMUG00000026557	NA
ENSMMUG00000026563	NA
ENSMMUG00000026565	NA
ENSMMUG00000026566	NA
ENSMMUG00000026568	NA
ENSMMUG00000026576	NA
ENSMMUG00000026577	NA
ENSMMUG00000026578	NA
ENSMMUG00000026579	NA
ENSMMUG00000026582	NA
ENSMMUG00000026583	NA
ENSMMUG00000026584	NA
ENSMMUG00000026586	NA
ENSMMUG00000026592	NA
ENSMMUG00000026594	NA
ENSMMUG00000026595	NA
ENSMMUG00000026596	NA
ENSMMUG00000026597	NA
ENSMMUG00000026598	NA
ENSMMUG00000026599	NA
ENSMMUG00000026603	NA
ENSMMUG00000026606	NA
ENSMMUG00000026608	NA
ENSMMUG00000026610	NA
ENSMMUG00000026611	NA
ENSMMUG00000026614	NA
ENSMMUG00000026615	NA
ENSMMUG00000026618	NA
ENSMMUG00000026621	NA
ENSMMUG00000026622	NA
ENSMMUG00000026632	NA
ENSMMUG00000026633	NA
ENSMMUG00000026634	NA
ENSMMUG00000026635	NA
ENSMMUG00000026636	NA
ENSMMUG00000026638	NA
ENSMMUG00000026639	NA
ENSMMUG00000026641	NA
ENSMMUG00000026644	NA
ENSMMUG00000026646	NA
ENSMMUG00000026647	NA
ENSMMUG00000026648	NA
ENSMMUG00000026650	NA
ENSMMUG00000026651	NA
ENSMMUG00000026656	NA
ENSMMUG00000026658	NA
ENSMMUG00000026659	NA
ENSMMUG00000026660	NA
ENSMMUG00000026662	NA
ENSMMUG00000026665	NA
ENSMMUG00000026667	NA
ENSMMUG00000026671	NA
ENSMMUG00000026672	NA
ENSMMUG00000026673	NA
ENSMMUG00000026676	NA
ENSMMUG00000026679	NA
ENSMMUG00000026680	NA
ENSMMUG00000026681	NA
ENSMMUG00000026682	NA
ENSMMUG00000026685	NA
ENSMMUG00000026686	NA
ENSMMUG00000026687	NA
ENSMMUG00000026692	NA
ENSMMUG00000026693	NA
ENSMMUG00000026694	NA
ENSMMUG00000026703	NA
ENSMMUG00000026704	NA
ENSMMUG00000026705	NA
ENSMMUG00000026707	NA
ENSMMUG00000026710	NA
ENSMMUG00000026713	NA
ENSMMUG00000026717	NA
ENSMMUG00000026719	NA
ENSMMUG00000026720	NA
ENSMMUG00000026721	NA
ENSMMUG00000026723	NA
ENSMMUG00000026726	NA
ENSMMUG00000026727	NA
ENSMMUG00000026728	NA
ENSMMUG00000026730	NA
ENSMMUG00000026731	NA
ENSMMUG00000026734	NA
ENSMMUG00000026735	NA
ENSMMUG00000026740	NA
ENSMMUG00000026741	NA
ENSMMUG00000026742	NA
ENSMMUG00000026744	NA
ENSMMUG00000026747	NA
ENSMMUG00000026750	NA
ENSMMUG00000026753	NA
ENSMMUG00000026756	NA
ENSMMUG00000026757	NA
ENSMMUG00000026761	NA
ENSMMUG00000026765	NA
ENSMMUG00000026767	NA
ENSMMUG00000026768	NA
ENSMMUG00000026773	NA
ENSMMUG00000026774	NA
ENSMMUG00000026780	NA
ENSMMUG00000026782	NA
ENSMMUG00000026785	NA
ENSMMUG00000026786	NA
ENSMMUG00000026787	NA
ENSMMUG00000026788	NA
ENSMMUG00000026792	NA
ENSMMUG00000026793	NA
ENSMMUG00000026795	NA
ENSMMUG00000026798	NA
ENSMMUG00000026799	NA
ENSMMUG00000026802	NA
ENSMMUG00000026804	NA
ENSMMUG00000026811	NA
ENSMMUG00000026815	NA
ENSMMUG00000026823	NA
ENSMMUG00000026825	NA
ENSMMUG00000026826	NA
ENSMMUG00000026827	NA
ENSMMUG00000026829	NA
ENSMMUG00000026830	NA
ENSMMUG00000026836	NA
ENSMMUG00000026837	NA
ENSMMUG00000026841	NA
ENSMMUG00000026842	NA
ENSMMUG00000026843	NA
ENSMMUG00000026844	NA
ENSMMUG00000026846	NA
ENSMMUG00000026847	NA
ENSMMUG00000026848	NA
ENSMMUG00000026849	NA
ENSMMUG00000026851	NA
ENSMMUG00000026852	NA
ENSMMUG00000026853	NA
ENSMMUG00000026854	NA
ENSMMUG00000026855	NA
ENSMMUG00000026856	NA
ENSMMUG00000026857	NA
ENSMMUG00000026861	NA
ENSMMUG00000026862	NA
ENSMMUG00000026863	NA
ENSMMUG00000026864	NA
ENSMMUG00000026868	NA
ENSMMUG00000026869	NA
ENSMMUG00000026870	NA
ENSMMUG00000026871	NA
ENSMMUG00000026872	NA
ENSMMUG00000026873	NA
ENSMMUG00000026874	NA
ENSMMUG00000026875	NA
ENSMMUG00000026876	NA
ENSMMUG00000026877	NA
ENSMMUG00000026878	NA
ENSMMUG00000026881	NA
ENSMMUG00000026882	NA
ENSMMUG00000026883	NA
ENSMMUG00000026884	NA
ENSMMUG00000026885	NA
ENSMMUG00000026887	NA
ENSMMUG00000026888	NA
ENSMMUG00000026897	NA
ENSMMUG00000026898	NA
ENSMMUG00000026899	NA
ENSMMUG00000026900	NA
ENSMMUG00000026901	NA
ENSMMUG00000026904	NA
ENSMMUG00000026905	NA
ENSMMUG00000026906	NA
ENSMMUG00000026908	NA
ENSMMUG00000026909	NA
ENSMMUG00000026912	NA
ENSMMUG00000026913	NA
ENSMMUG00000026915	NA
ENSMMUG00000026917	NA
ENSMMUG00000026918	NA
ENSMMUG00000026920	NA
ENSMMUG00000026921	NA
ENSMMUG00000026923	NA
ENSMMUG00000026925	NA
ENSMMUG00000026926	NA
ENSMMUG00000026928	NA
ENSMMUG00000026930	NA
ENSMMUG00000026931	NA
ENSMMUG00000026932	NA
ENSMMUG00000026933	NA
ENSMMUG00000026934	NA
ENSMMUG00000026938	NA
ENSMMUG00000026939	NA
ENSMMUG00000026940	NA
ENSMMUG00000026941	NA
ENSMMUG00000026942	NA
ENSMMUG00000026943	NA
ENSMMUG00000026944	NA
ENSMMUG00000026946	NA
ENSMMUG00000026947	NA
ENSMMUG00000026948	NA
ENSMMUG00000026950	NA
ENSMMUG00000026951	NA
ENSMMUG00000026953	NA
ENSMMUG00000026954	NA
ENSMMUG00000026955	NA
ENSMMUG00000026956	NA
ENSMMUG00000026957	NA
ENSMMUG00000026958	NA
ENSMMUG00000026963	NA
ENSMMUG00000026964	NA
ENSMMUG00000026966	NA
ENSMMUG00000026970	NA
ENSMMUG00000026971	NA
ENSMMUG00000026973	NA
ENSMMUG00000026974	NA
ENSMMUG00000026975	NA
ENSMMUG00000026976	NA
ENSMMUG00000026977	NA
ENSMMUG00000026978	NA
ENSMMUG00000026980	NA
ENSMMUG00000026982	NA
ENSMMUG00000026984	NA
ENSMMUG00000026988	NA
ENSMMUG00000026990	NA
ENSMMUG00000026994	NA
ENSMMUG00000026995	NA
ENSMMUG00000026996	NA
ENSMMUG00000026997	NA
ENSMMUG00000026999	NA
ENSMMUG00000027001	NA
ENSMMUG00000027002	NA
ENSMMUG00000027003	NA
ENSMMUG00000027004	NA
ENSMMUG00000027007	NA
ENSMMUG00000027008	NA
ENSMMUG00000027010	NA
ENSMMUG00000027011	NA
ENSMMUG00000027012	NA
ENSMMUG00000027013	NA
ENSMMUG00000027014	NA
ENSMMUG00000027015	NA
ENSMMUG00000027017	NA
ENSMMUG00000027018	NA
ENSMMUG00000027019	NA
ENSMMUG00000027020	NA
ENSMMUG00000027023	NA
ENSMMUG00000027024	NA
ENSMMUG00000027025	NA
ENSMMUG00000027026	NA
ENSMMUG00000027027	NA
ENSMMUG00000027028	NA
ENSMMUG00000027029	NA
ENSMMUG00000027030	NA
ENSMMUG00000027031	NA
ENSMMUG00000027032	NA
ENSMMUG00000027033	NA
ENSMMUG00000027037	NA
ENSMMUG00000027038	NA
ENSMMUG00000027039	NA
ENSMMUG00000027041	NA
ENSMMUG00000027042	NA
ENSMMUG00000027047	NA
ENSMMUG00000027048	NA
ENSMMUG00000027049	NA
ENSMMUG00000027050	NA
ENSMMUG00000027051	NA
ENSMMUG00000027052	NA
ENSMMUG00000027053	NA
ENSMMUG00000027054	NA
ENSMMUG00000027055	NA
ENSMMUG00000027056	NA
ENSMMUG00000027057	NA
ENSMMUG00000027058	NA
ENSMMUG00000027059	NA
ENSMMUG00000027060	NA
ENSMMUG00000027061	NA
ENSMMUG00000027064	NA
ENSMMUG00000027065	NA
ENSMMUG00000027066	NA
ENSMMUG00000027068	NA
ENSMMUG00000027069	NA
ENSMMUG00000027070	NA
ENSMMUG00000027072	NA
ENSMMUG00000027073	NA
ENSMMUG00000027076	NA
ENSMMUG00000027077	NA
ENSMMUG00000027078	NA
ENSMMUG00000027083	NA
ENSMMUG00000027084	NA
ENSMMUG00000027085	NA
ENSMMUG00000027089	NA
ENSMMUG00000027090	NA
ENSMMUG00000027092	NA
ENSMMUG00000027093	NA
ENSMMUG00000027094	NA
ENSMMUG00000027095	NA
ENSMMUG00000027096	NA
ENSMMUG00000027098	NA
ENSMMUG00000027099	NA
ENSMMUG00000027100	NA
ENSMMUG00000027101	NA
ENSMMUG00000027102	NA
ENSMMUG00000027103	NA
ENSMMUG00000027104	NA
ENSMMUG00000027105	NA
ENSMMUG00000027106	NA
ENSMMUG00000027108	NA
ENSMMUG00000027109	NA
ENSMMUG00000027110	NA
ENSMMUG00000027111	NA
ENSMMUG00000027112	NA
ENSMMUG00000027113	NA
ENSMMUG00000027116	NA
ENSMMUG00000027118	NA
ENSMMUG00000027119	NA
ENSMMUG00000027122	NA
ENSMMUG00000027123	NA
ENSMMUG00000027124	NA
ENSMMUG00000027125	NA
ENSMMUG00000027126	NA
ENSMMUG00000027127	NA
ENSMMUG00000027128	NA
ENSMMUG00000027129	NA
ENSMMUG00000027130	NA
ENSMMUG00000027131	NA
ENSMMUG00000027132	NA
ENSMMUG00000027133	NA
ENSMMUG00000027138	NA
ENSMMUG00000027144	NA
ENSMMUG00000027146	NA
ENSMMUG00000027151	NA
ENSMMUG00000027152	NA
ENSMMUG00000027153	NA
ENSMMUG00000027155	NA
ENSMMUG00000027156	NA
ENSMMUG00000027196	NA
ENSMMUG00000027202	NA
ENSMMUG00000027206	NA
ENSMMUG00000027207	NA
ENSMMUG00000027211	NA
ENSMMUG00000027214	NA
ENSMMUG00000027215	NA
ENSMMUG00000027216	NA
ENSMMUG00000027217	NA
ENSMMUG00000027219	NA
ENSMMUG00000027220	NA
ENSMMUG00000027221	NA
ENSMMUG00000027225	NA
ENSMMUG00000027228	NA
ENSMMUG00000027232	NA
ENSMMUG00000027235	NA
ENSMMUG00000027240	NA
ENSMMUG00000027245	NA
ENSMMUG00000027247	NA
ENSMMUG00000027249	NA
ENSMMUG00000027263	NA
ENSMMUG00000027264	NA
ENSMMUG00000027265	NA
ENSMMUG00000027266	NA
